acc1,acc5,clips/s,epoch,loss,loss_cls,loss_div,loss_pred,loss_reg,lr,val_class_acc_mean,val_clip_acc1,val_clip_acc5,val_loss,val_video_acc1
11.526586620926244,41.94396798170383,696.5376828264244,0,2.827087673125363,2.827087673125363,0.0,0.0,0.0,0.009999999999999827,0.26928571428571424,16.70137855796886,47.19825448775166,2.809843302954765,0.26936026936026936
28.51915380217267,68.18753573470555,696.8206725502682,1,2.2248167611345293,2.2248167611345293,0.0,0.0,0.0,0.009999999999999827,0.4504761904761905,29.425766141029456,69.72131310125954,2.2610076670296264,0.4511784511784512
42.55002858776444,80.21726700971983,699.3038483396964,2,1.7531814261371954,1.7531814261371954,0.0,0.0,0.0,0.009999999999999827,0.5978571428571429,40.34513537561942,75.3942279083606,1.8865053035672563,0.5993265993265994
52.62435677530017,86.04917095483133,699.4478253946832,3,1.4301635806586668,1.4301635806586668,0.0,0.0,0.0,0.009999999999999827,0.691904761904762,45.46265992264207,78.94475850441337,1.9884773826396538,0.6936026936026936
58.513436249285306,88.70211549456832,700.9131789316966,4,1.24577330076008,1.24577330076008,0.0,0.0,0.0,0.009999999999999827,0.5530952380952381,39.08558960626797,78.28027372730047,2.1663027747273507,0.5555555555555556
63.32761578044597,90.65751858204689,710.3393270593259,5,1.0872577045443153,1.0872577045443153,0.0,0.0,0.0,0.009999999999999827,0.7428571428571429,48.92393136963205,80.11504512545869,1.9675107411583748,0.7441077441077442
67.76443682104059,92.28130360205832,700.977383705844,6,0.9678055705805693,0.9678055705805693,0.0,0.0,0.0,0.009999999999999827,0.6745238095238095,45.25438857482892,78.43895665972428,2.1442993602457214,0.6767676767676768
70.72612921669526,93.17324185248714,690.9012240425118,7,0.8898287245312491,0.8898287245312491,0.0,0.0,0.0,0.00999177330895778,0.7802380952380953,50.42150153686257,80.45224635525142,1.9408971803571056,0.7811447811447811
83.41909662664379,96.64951400800457,707.2664788251429,8,0.49392469115091325,0.49392469115091325,0.0,0.0,0.0,0.0009999999999999911,0.8445238095238097,56.62997123871863,85.41108796985024,1.9337863784015294,0.8451178451178452
86.58662092624357,97.42710120068611,699.7417228959124,9,0.42110282490883993,0.42110282490883993,0.0,0.0,0.0,0.0009991773308957864,0.837857142857143,56.501041356739066,85.549935535059,2.1261792006068703,0.8383838383838383
88.35906232132648,97.67867352773013,697.0292097846586,10,0.37620007672829814,0.37620007672829814,0.0,0.0,0.0,0.00010000000000000193,0.8338095238095239,56.40186452444709,85.5796885847466,2.09136025851934,0.835016835016835
88.08461978273299,97.83876500857633,697.9181790815845,11,0.3692594883510617,0.3692594883510617,0.0,0.0,0.0,0.00010000000000000193,0.847857142857143,56.87791331869192,86.08549042943568,2.100488609273281,0.8484848484848485
