acc1,acc5,clips/s,epoch,lambda_div_eff,lambda_pred_eff,lambda_reg_eff,lambda_sem_eff,loss,loss_cls,loss_div,loss_pred,loss_reg,loss_sem,lr,pred_h1,slot_corr,slot_max_corr,summary_abs_mean,summary_cov_offdiag,summary_sig_min,summary_std,summary_std_min,task_target_delta_abs_mean,task_target_std,val_class_acc_mean,val_clip_acc1,val_clip_acc5,val_loss,val_video_acc1
12.887364208118925,44.322469982847345,772.7426589339498,0,0.004999999999999913,0.3125,0.024999999999999557,0.0,2.7783681025670695,2.7721484649987715,0.02914113938975296,0.007081086826732065,0.15444337955967163,0.0,0.009999999999999827,0.007081086826732065,0.13350405042115907,0.3862406290536389,0.8049639679178241,0.2507689496335425,0.5561408700329512,0.7860689593080629,0.555142913374648,0.06025959964044787,0.9920561761481235,0.39380952380952383,24.437171476743032,60.93424576019042,2.4210571988968033,0.39730639730639733
29.445397369925672,68.16466552315609,722.4568721181568,1,0.009999999999999827,0.5,0.049999999999999115,0.0,2.1952161863582442,2.188032390703013,0.01948291896731751,0.006398912070155607,0.07579037912489618,0.0,0.009999999999999827,0.006398912070155607,0.10182127684109607,0.417112987890322,0.7967402946469553,0.17477511259058057,0.6765826761831532,0.8582420263037603,0.6753284884599706,0.05872447042976263,0.969351797642176,0.4892857142857142,31.24070217197263,68.86839234354855,2.2122551618800497,0.49158249158249157
39.656946826758144,77.25557461406518,787.2873769049987,2,0.009999999999999827,0.5,0.049999999999999115,0.0,1.8480501969292134,1.8431499713735564,0.014908093959944394,0.004192663378689193,0.05309631487514681,0.0,0.009999999999999827,0.004192663378689193,0.08648754895019466,0.4157134546494789,0.7970461205220092,0.14782757257576182,0.7267256221126159,0.8896079156581836,0.7253677041101282,0.044563263591712636,0.9494205493159878,0.5580952380952382,35.26728156302688,72.11147475873952,2.0711376562314925,0.5622895622895623
47.51286449399657,83.60205831903946,533.5042029100346,3,0.009999999999999827,0.5,0.049999999999999115,0.0,1.5799928234798164,1.5760043678597515,0.013632797248750054,0.00330904406745249,0.04395203281643458,0.0,0.009999999999999827,0.00330904406745249,0.0808171566024123,0.4202340463179775,0.7955630502818489,0.13615556631298562,0.7490715703755018,0.905288686591049,0.7476669218684028,0.040734351222731946,0.9328450425996205,0.6542857142857142,41.852623227214124,76.0983834172553,1.9977704180705345,0.6565656565656566
55.42595769010863,87.91309319611206,622.6954978599815,4,0.009999999999999827,0.5,0.049999999999999115,0.0,1.342964435244827,1.3396763847340614,0.012572576598327273,0.0024436874888387,0.03880964103623053,0.0,0.009999999999999827,0.0024436874888387,0.0771492561580821,0.4088811042975682,0.7959097865730579,0.12848718664600384,0.7651510486001288,0.9129294386402562,0.7637134297892206,0.033904292842056566,0.9178342641053732,0.6942857142857144,43.99484280472082,80.24397500705993,1.9942239830924409,0.696969696969697
60.297312750142936,90.88622069754145,677.8807156804515,5,0.009999999999999827,0.5,0.049999999999999115,0.0,1.175282916009862,1.1724140072987164,0.012046098583539645,0.0019706534612302412,0.03526242915370673,0.0,0.009999999999999827,0.0019706534612302412,0.07547031625274439,0.4019908074704995,0.7956542794948522,0.12278312550248133,0.7727914763651993,0.9201428756199546,0.7713374337504944,0.029756288417024195,0.9043592999142747,0.7176190476190476,46.9205593569558,80.29356342282759,2.0000636821311315,0.7205387205387206
65.9576901086335,92.80731846769582,755.0725434667391,6,0.009999999999999827,0.5,0.049999999999999115,0.0,1.0211685455491055,1.0187157691069888,0.011794581574726666,0.0015019653694362802,0.03167694333559362,0.0,0.009999999999999827,0.0015019653694362802,0.07442117669709858,0.4041087414381491,0.7953500361939453,0.11604994229659084,0.7831367276595324,0.9248616032888074,0.781661764250377,0.02478076385970907,0.8919592319938339,0.696904761904762,46.385004462957454,80.531587821085,2.10800788491326,0.7003367003367004
70.40594625500286,93.87078330474557,576.9089736593072,7,0.009999999999999827,0.5,0.049999999999999115,0.0,0.89465027723727,0.8924024186246435,0.0115699621979011,0.001321671994350224,0.029426460813261036,0.0,0.00999177330895778,0.001321671994350224,0.0737534199502503,0.39983211347400816,0.7942810927601139,0.11191148198528089,0.7867057851398231,0.9299921134054334,0.7852254051177113,0.02350553584845236,0.880342235349432,0.7423809523809524,48.76524843796489,81.29524942935488,1.839547152125883,0.7441077441077442
82.96169239565467,97.16409376786736,537.4717418060359,8,0.009999999999999827,0.5,0.049999999999999115,0.0,0.5181400461915806,0.516048755926647,0.011539339877058918,0.001355291239409052,0.025965017925477986,0.0,0.0009999999999999911,0.001355291239409052,0.07370281267836282,0.3968465360089238,0.7926305158700542,0.10580831068062259,0.7992577932543466,0.9366483686175163,0.7977501254195051,0.02532676006863115,0.874000218058417,0.7464285714285714,51.63145889044635,83.39779827432312,2.3421459378784335,0.7508417508417509
85.34019439679817,97.99885648942252,781.4611109831766,9,0.009999999999999827,0.5,0.049999999999999115,0.0,0.4317228471493379,0.4295633165836181,0.011304738192003514,0.0015785505133106372,0.025144157032235447,0.0,0.0009991773308957864,0.0015785505133106372,0.07292021099661887,0.3949559291167495,0.792871782450615,0.1050749075696063,0.8041170595768818,0.9392952954420442,0.8026004376969346,0.02967978215570369,0.8727825945975358,0.7597619047619047,53.83318456732824,84.21104829836067,2.359645069220606,0.7643097643097643
87.16981132075472,98.33047455688965,782.3265876114315,10,0.009999999999999827,0.5,0.049999999999999115,0.0,0.3851481135219499,0.3829625716621918,0.011227506372934612,0.001639811671232563,0.025067240864692267,0.0,0.00010000000000000193,0.001639811671232563,0.07257592014736841,0.39496647456228406,0.792658502157689,0.1049184707458211,0.8048061741553452,0.9392091485329477,0.8032883994649054,0.0310122682329887,0.8720817686870721,0.7771428571428571,53.297629673329894,83.87384706856794,2.4031480961888625,0.7811447811447811
87.6500857632933,98.21612349914237,562.3856829303489,11,0.009999999999999827,0.5,0.049999999999999115,0.0,0.37764829602662875,0.3754570352662077,0.011243302066481827,0.0016686523730536306,0.024890037604234774,0.0,0.00010000000000000193,0.0016686523730536306,0.07260501949658014,0.3947406394417369,0.7925752225371122,0.10442128266042722,0.8065474753623907,0.9394258139229343,0.8050265669877176,0.031486010344075874,0.8719524201244061,0.7602380952380952,53.43647723853866,84.29038976419425,2.4086919763355863,0.7643097643097643
