acc1,acc5,clips/s,epoch,lambda_div_eff,lambda_pred_eff,lambda_reg_eff,lambda_sem_eff,loss,loss_cls,loss_div,loss_pred,loss_reg,loss_sem,lr,pred_h1,slot_corr,slot_max_corr,summary_abs_mean,summary_cov_offdiag,summary_sig_min,summary_std,summary_std_min,task_target_delta_abs_mean,task_target_std,val_class_acc_mean,val_clip_acc1,val_clip_acc5,val_loss,val_video_acc1
11.355060034305318,40.880503144654085,790.8494891809527,0,0.004999999999999913,0.3125,0.024999999999999557,0.0,2.841905736945011,2.8359378440070633,0.02563775699735505,0.005034044328983362,0.17066271656228593,0.0,0.009999999999999827,0.005034044328983362,0.1291170543505788,0.31134127879981804,0.8043706211681994,0.2781079324469706,0.5875198950061414,0.7771467102837954,0.586451639545574,0.05794568505934976,0.9860326415659959,0.27,20.916393930377865,54.46791629475354,2.5907267756423336,0.2727272727272727
29.079473985134364,68.79359634076616,768.4776145732231,1,0.009999999999999827,0.5,0.049999999999999115,0.0,2.206379417418562,2.1965397094023946,0.0169110409370615,0.0035031480219647614,0.15838051335358314,0.0,0.009999999999999827,0.0035031480219647614,0.10819997464798704,0.2578564122918537,0.7774704581967655,0.27044437245433467,0.6833406042791154,0.7660264960699587,0.6820691925298143,0.05588318843912109,0.9530620977582182,0.52,30.397699097490825,64.3855995239512,2.3313288841836752,0.5252525252525253
39.542595769010866,76.85534591194968,583.8696324256354,2,0.009999999999999827,0.5,0.049999999999999115,0.0,1.864424248827005,1.8554926986995084,0.008202983005146004,0.001695555554534959,0.16003491743118714,0.0,0.009999999999999827,0.001695555554534959,0.0757913713699285,0.18504700213806938,0.7572900458925167,0.2692622655978804,0.7156795304152822,0.7579369650680361,0.7143414660171356,0.04051650831411155,0.9215854725628492,0.573095238095238,37.07229991074085,70.65357532480412,2.1485888449815644,0.5757575757575758
45.911949685534594,81.0863350485992,617.1844362031999,3,0.009999999999999827,0.5,0.049999999999999115,0.0,1.6607028958566445,1.652064318521803,0.0037480165517482043,0.0011498032416978091,0.160523961024049,0.0,0.009999999999999827,0.0011498032416978091,0.05077481998890039,0.134414143063523,0.7418695610336673,0.2661946623209843,0.7223582628984991,0.7517340671972558,0.7210063767607513,0.033634452549383125,0.8979776580111418,0.33666666666666667,29.6637905385302,67.40057522562729,2.7043561931993505,0.3400673400673401
51.35506003430532,85.03144654088051,523.5645961881521,4,0.009999999999999827,0.5,0.049999999999999115,0.0,1.4907141113023816,1.4822523312224332,0.0014693775392815103,0.0008050131013381109,0.1608915751224462,0.0,0.009999999999999827,0.0008050131013381109,0.030908591132713194,0.0960170321466173,0.7297622639910613,0.26361745345309184,0.7238916020288764,0.7470526780790123,0.7225376261871519,0.028953948311875463,0.880100520154022,0.6654761904761906,42.09064762433654,75.94961816919567,2.0863073848938347,0.67003367003367
56.43224699828473,89.05660377358491,668.1607436498028,5,0.009999999999999827,0.5,0.049999999999999115,0.0,1.3030984304995161,1.2946329200453035,0.0005016120041639057,0.0008414745776891926,0.16079512102294446,0.0,0.009999999999999827,0.0008414745776891926,0.01627629462006405,0.07686202550712135,0.7201133765947666,0.2610164156125712,0.7213513672460804,0.743507913523226,0.72000129975828,0.029471707543940497,0.8660597605613729,0.6385714285714286,43.122086680551426,76.38599623090204,2.1166379671974234,0.6430976430976431
61.53230417381361,91.58376214979988,759.2048601519044,6,0.009999999999999827,0.5,0.049999999999999115,0.0,1.1380784262160701,1.1296787183877366,0.00019729574421718435,0.0007057898608504554,0.16089680737780043,0.0,0.009999999999999827,0.0007057898608504554,0.00894300544964766,0.06505739920767505,0.7127100394892301,0.25910795854585045,0.7210189696312822,0.740559600171049,0.7196697965400528,0.02681617119385294,0.8551487110323618,0.6552380952380953,43.6179708420113,79.23237131730345,2.278251689305221,0.6565656565656566
66.5180102915952,93.17324185248714,759.2244670062555,7,0.009999999999999827,0.5,0.049999999999999115,0.0,1.004779210080047,0.9964472691756382,0.0002661215317288926,0.0005495136752185135,0.16109048934752151,0.0,0.00999177330895778,0.0005495136752185135,0.011139777841444862,0.06545244053285398,0.7068122968595251,0.2576587660003188,0.7208988691051874,0.7381602751271599,0.7195506840671874,0.02389510747188297,0.846915999430843,0.6523809523809524,45.57175443816325,78.34969751066151,2.3685731537861265,0.6565656565656566
81.13207547169812,97.11835334476844,626.2690833756669,8,0.009999999999999827,0.5,0.049999999999999115,0.0,0.5661297816599309,0.5577029748079138,0.00046430632227395833,0.0007769153133506965,0.16067410342163752,0.0,0.0009999999999999911,0.0007769153133506965,0.015467499681600324,0.07950990707690145,0.7032465347424286,0.25670491899934067,0.7193991065134296,0.7375827656149646,0.7180534291202015,0.029089653682324634,0.843212180970138,0.7649999999999999,52.37528513301451,82.64405434814744,2.2758714685370354,0.7676767676767676
84.96283590623213,97.81589479702687,592.6919260884271,9,0.009999999999999827,0.5,0.049999999999999115,0.0,0.47093942071782796,0.462350719466625,0.0005467183435119951,0.0011586453187278551,0.16007822538152255,0.0,0.0009991773308957864,0.0011586453187278551,0.0163005998671409,0.09078673491938895,0.7014921847492511,0.2555097563011773,0.7142763274025438,0.737133634537186,0.7129417559782374,0.03618298419044648,0.8425076847429467,0.7521428571428571,51.29425766141029,82.82257264702966,2.409368777832863,0.7542087542087542
86.15208690680389,97.97598627787308,797.1332574701887,10,0.009999999999999827,0.5,0.049999999999999115,0.0,0.425714928369077,0.41703352631581353,0.0005839843092215123,0.0013772814192594637,0.15973841437092648,0.0,0.00010000000000000193,0.0013772814192594637,0.01670052778738563,0.0958903884375553,0.7006132758513665,0.2547939370166667,0.7123217546198878,0.7368099979879216,0.7109905942811391,0.03966425270543619,0.8420963884489627,0.7483333333333333,51.581870474678695,82.89199642887738,2.4161035799170065,0.7508417508417509
86.76958261863922,98.3076043453402,562.3032825444474,11,0.009999999999999827,0.5,0.049999999999999115,0.0,0.4124623886130791,0.40375292945314384,0.0006153052154780745,0.001444562377346002,0.15962049283318808,0.0,0.00010000000000000193,0.001444562377346002,0.017140421695441988,0.0978925234350415,0.700331219480504,0.25472360677758343,0.7117770699957825,0.7369364468445507,0.7104472211771516,0.04065244971439106,0.842023344046455,0.7552380952380952,51.899236338013026,83.30853912450368,2.406851183519162,0.7575757575757576
