acc1,acc5,clips/s,epoch,loss,loss_cls,loss_div,loss_pred,loss_reg,lr,pred_h1,pred_h2,slot_corr,slot_max_corr,summary_abs_mean,summary_cov_offdiag,summary_sig_min,summary_std,summary_std_min,val_class_acc_mean,val_clip_acc1,val_clip_acc5,val_loss,val_video_acc1
13.379073756432247,45.64894225271584,850.1873718952517,0,2.760408359482694,2.7488715585450585,0.016191356886055667,0.00568387026079612,0.1674206459952665,0.009999999999999827,0.004731900031445122,0.006635840507598774,0.1029055685356559,0.2444283415102,0.7997518425885677,0.2886081378246356,0.6328225997182961,0.7815270797644063,0.631657697246759,0.3066666666666667,20.222156104334026,57.17544381632451,2.5064464197135887,0.30976430976430974
31.11492281303602,70.07432818753574,778.3514575287369,1,2.150946649816398,2.140960287513855,0.0061769241401568135,0.0037145124769844525,0.1601113648829774,0.009999999999999827,0.0028718155542183394,0.004557209389375342,0.06336659914941631,0.1764443225314129,0.7614115289730825,0.2788354297061289,0.6969475652988476,0.767175437381978,0.6956481721109185,0.43666666666666665,29.44560150748785,64.46494098902812,2.4079264095976276,0.44107744107744107
40.38879359634077,77.62149799885648,506.643233042995,2,1.8368874786649805,1.8279466030257712,0.0019062294792239187,0.0017427821049655718,0.16062707517983926,0.009999999999999827,0.0013819071476744026,0.0021036570608999813,0.034421670480445705,0.11078525583176334,0.7356275310790953,0.27342906637863007,0.7207087482133339,0.7550632481274265,0.7193600238459201,0.5738095238095238,32.2324704948924,67.02370326291778,2.2190796316377552,0.5723905723905723
46.918238993710695,81.30360205831904,834.7432883610027,3,1.636507229781599,1.6279665524692495,0.0005259009153059458,0.0009609819761259478,0.16099334645750754,0.009999999999999827,0.0007737792165987398,0.0011481847388987384,0.016976859543125198,0.0691505692170514,0.7194951052966457,0.2688924306816331,0.7230126667066291,0.7472004489990214,0.7216593222709635,0.6090476190476191,37.23098284240801,69.94941981553109,2.166522310898304,0.6127946127946128
51.17209834190966,84.92853058890795,506.3261127605346,4,1.4816337340874035,1.4731818209019178,0.00016543306702415084,0.0007831293815170998,0.16114084912937346,0.009999999999999827,0.0006425293447437885,0.0009237294185564426,0.008619893751306361,0.05167519603728213,0.7089202450877787,0.2656315144226364,0.7209241437083842,0.7420150329796444,0.719575113036297,0.6578571428571429,40.30546464345929,74.75949618169196,2.0605129816733982,0.6599326599326599
56.60377358490566,88.11892510005717,504.39586354152544,5,1.3032715492788192,1.2948576218050172,0.00016397071145976647,0.0006966850477140107,0.16124609585381514,0.009999999999999827,0.0005681473456978222,0.0008252227504218808,0.008585102417739535,0.052208597986351094,0.7018142624245701,0.26289742817281586,0.719687781179191,0.7381527222815554,0.7183412213212176,0.6659523809523809,44.341961717364406,77.1298224734702,2.188567689299802,0.67003367003367
62.02401372212693,91.58376214979988,505.6609326428996,6,1.133155342365123,1.1247759514387827,0.00025524898389417346,0.0006133507269667036,0.16135219390584085,0.009999999999999827,0.0004996173960355517,0.0007270840601857251,0.011470926587573734,0.05641998305331092,0.6970283868543845,0.261270966946098,0.7186323769349721,0.7356614365874087,0.7172882148291119,0.6649999999999999,46.4940989781003,78.27035604482793,2.088394774338595,0.67003367003367
65.61463693539166,93.27615780445969,503.32075007256134,7,1.022643869832989,1.0143299879786307,0.00034469734270317593,0.0004623639064118857,0.1615161495027856,0.00999177330895778,0.00037289816974296185,0.0005518296439321099,0.01412336938372614,0.057306191984434665,0.6935563289596132,0.26022774291648726,0.719929993534001,0.7339143384200345,0.7185832376453951,0.641904761904762,45.26430625805812,80.17455122407722,2.2421563536158207,0.6464646464646465
80.83476272155518,97.04974271012007,503.62708317215356,8,0.5830195050020881,0.5744425238438301,0.0005129064897554578,0.0010422921204103932,0.16091155638097626,0.0009999999999999911,0.0008332162199986092,0.001251368020995098,0.016335276773597848,0.08339868632351241,0.69278022968355,0.2590186503840103,0.7146442563049972,0.733483360606966,0.7133082126895514,0.7480952380952381,50.58018446852974,82.17792323713181,2.3591220014995815,0.7508417508417509
83.88793596340766,97.91881074899943,506.12131312593027,9,0.482778931273253,0.4737785099158523,0.0007438021764945378,0.001976632861606947,0.1599445802583555,0.0009991773308957864,0.0015715349267042792,0.0023817308005532915,0.018617343149868126,0.11438474171476565,0.6925045654477323,0.2577406959625223,0.7066019944015761,0.7338030289252454,0.7052824242241422,0.759047619047619,51.99841317068333,82.66388971536249,2.3765057571994714,0.7609427609427609
85.90051457975986,98.14751286449399,508.718591983141,10,0.4219566802707053,0.4127964073190018,0.0008266999518894208,0.0023317437924268458,0.15955735967789098,0.00010000000000000193,0.0018463318830592664,0.002817155702220075,0.019395030661225592,0.12431005878506783,0.6922744880864563,0.25708404790875683,0.7052906949406786,0.7337171805842049,0.7039743567624519,0.7654761904761904,51.90915402162055,82.67380739859169,2.3901085529715553,0.7676767676767676
86.30074328187536,98.09033733562035,506.4934520721789,11,0.41897412205295437,0.40971617623250606,0.000870691802016616,0.00254748788012287,0.15933576363804572,0.00010000000000000193,0.002016691567518423,0.003078284196664581,0.019759190675736126,0.12946027265333823,0.6920161807340939,0.25681461934579136,0.7043280422251664,0.7338030591089503,0.7030133705252485,0.7619047619047619,51.532282058911036,82.51512446692453,2.4446224238406864,0.7643097643097643
