acc1,acc5,clips/s,epoch,lambda_div_eff,lambda_pred_eff,lambda_reg_eff,lambda_sem_eff,loss,loss_cls,loss_div,loss_pred,loss_reg,loss_sem,lr,pred_h1,slot_corr,slot_max_corr,summary_abs_mean,summary_cov_offdiag,summary_sig_min,summary_std,summary_std_min,task_target_delta_abs_mean,task_target_std,val_class_acc_mean,val_clip_acc1,val_clip_acc5,val_loss,val_video_acc1
12.887364208118925,45.40880503144654,813.9340748215895,0,0.004999999999999913,0.3125,0.024999999999999557,0.0,2.7669300110619073,2.760485621485893,0.028096159888598284,0.008045246535605687,0.15159060931347407,0.0,0.009999999999999827,0.008045246535605687,0.12962860234381404,0.3735288739531306,0.7975902544841906,0.2504372118922866,0.5632386237546338,0.7889689349823068,0.5622224069219185,0.0661802957757245,0.9915693283516921,0.28,17.75265298026381,54.08112664881484,2.610579642899258,0.2828282828282828
29.777015437392794,69.49113779302459,855.3262189475896,1,0.009999999999999827,0.5,0.049999999999999115,0.0,2.1696733073952865,2.1624480084919626,0.020340283968276474,0.006541958958135281,0.07501830608742328,0.0,0.009999999999999827,0.006541958958135281,0.10386051199785425,0.4220831740436432,0.7965161538865057,0.1721329557176482,0.671196577726596,0.8586759138477785,0.6699531435476143,0.06378462164913061,0.9675723817710249,0.539047619047619,33.36308638302093,69.0667460081325,2.196933271596208,0.5420875420875421
39.25671812464265,76.36363636363636,915.3360091725756,2,0.009999999999999827,0.5,0.049999999999999115,0.0,1.881244940284837,1.8764693569766537,0.014134508638491196,0.004136756762808573,0.05131716118066468,0.0,0.009999999999999827,0.004136756762808573,0.08331315603509028,0.40040607803536943,0.7987179818820256,0.1471053388453271,0.7382474611947479,0.8958707440923729,0.7368668696180776,0.0483230348928428,0.9472850794330158,0.5676190476190476,34.840821184171375,69.22542893979966,2.188361473379119,0.569023569023569
46.1978273299028,81.05202973127501,878.0787890287128,3,0.009999999999999827,0.5,0.049999999999999115,0.0,1.648137330518562,1.6444399287103517,0.011687981366167966,0.0029453115692699306,0.04215732614903062,0.0,0.009999999999999827,0.0029453115692699306,0.07445390586497797,0.3938550485853085,0.7974357133700599,0.1351330346977798,0.7652440269424885,0.910207924230443,0.7638053569322966,0.04043315779043181,0.930548157999241,0.615952380952381,35.43588217792324,70.92135277199246,2.1694421476668264,0.6161616161616161
51.069182389937104,84.97427101200687,567.2708907820058,4,0.009999999999999827,0.5,0.049999999999999115,0.0,1.4821933376069913,1.4789361684588236,0.011569064617466856,0.002507449656604045,0.03775512910459933,0.0,0.009999999999999827,0.002507449656604045,0.07380836525799152,0.3960263761512976,0.7946905777593853,0.12652849543574088,0.7693259842979843,0.9165213001820461,0.7678793345661442,0.03658846471717469,0.9156317277734851,0.55,37.52851333928394,72.18089854210056,2.4847295528789966,0.5555555555555556
56.76386506575186,88.79359634076616,884.5579937448371,5,0.009999999999999827,0.5,0.049999999999999115,0.0,1.299521532583934,1.2967017030077808,0.011940025270727532,0.002104670177209591,0.032961844859927404,0.0,0.009999999999999827,0.002104670177209591,0.0750186390139612,0.4040600871854552,0.7932797326575249,0.11793381316924444,0.778784110406635,0.9233737753557767,0.7773184175356215,0.03272488578588751,0.901873257412989,0.6340476190476191,42.83447386690469,76.51492611288161,2.11007560577111,0.6363636363636364
61.72670097198399,91.60663236134934,656.7889430200643,6,0.009999999999999827,0.5,0.049999999999999115,0.0,1.1322455093463784,1.1297416093689414,0.012196190829748045,0.0017581859634809495,0.030056868674713688,0.0,0.009999999999999827,0.0017581859634809495,0.07571420882244542,0.4092836825950054,0.7923184691552052,0.11223413908285458,0.7853406648640223,0.9282791202639313,0.7838628902295826,0.02912478267438233,0.8889540827797362,0.6830952380952382,44.10393732024199,78.1810968950085,2.0695715542004196,0.6868686868686869
66.66666666666667,93.47055460263007,534.5032507570488,7,0.009999999999999827,0.5,0.049999999999999115,0.0,0.9907325713765863,0.9884737297616749,0.011999293449258184,0.0014666740448849183,0.028110227036805758,0.0,0.00999177330895778,0.0014666740448849183,0.07523464805138394,0.4063123656092876,0.7911865029627052,0.10874726833738182,0.789133529013646,0.9321652072221314,0.7876471509881168,0.026543107867867462,0.876759273151593,0.7421428571428572,48.51730635723495,80.87870673372858,1.951666412671241,0.7407407407407407
80.94911377930246,96.98113207547169,531.7456446988737,8,0.009999999999999827,0.5,0.049999999999999115,0.0,0.5643931357104883,0.5622257380056752,0.012089227462422369,0.0017193092102009524,0.023737027158303496,0.0,0.0009999999999999911,0.0017193092102009524,0.07544224068413487,0.4075454793856828,0.7906728185291046,0.10178171070990659,0.8123235948778812,0.9397527315607891,0.810789675119808,0.03265171668490555,0.870190117051876,0.7414285714285713,49.677675295051074,81.26549638004562,2.327120563968775,0.7441077441077442
84.20811892510005,97.61006289308176,812.2884375481116,9,0.009999999999999827,0.5,0.049999999999999115,0.0,0.47126632486597736,0.4688824703801982,0.012171210602804391,0.002179430706819802,0.023448543829104475,0.0,0.0009991773308957864,0.002179430706819802,0.07570586961368865,0.4093656939823841,0.7908082477462357,0.10109221494639159,0.8119041157487977,0.9407552404965953,0.8103700341755555,0.03895272494343125,0.8687733865089347,0.7659523809523809,51.52236437568184,82.41594763387589,2.292941626522265,0.7676767676767676
